review_id,review_text,rating,date,category,confidence
98,Overrated..unorganized and unprofessional. TOURIST TRAP,1,2025-01-02 14:48:26.088000+00:00,General Experience Complaint,0.7635371088981628
99,There's nothing objectively to see... Especially if you've been to similar places around the world. Only go if there's really nothing to see. Browse photos online and that will be enough.,2,2025-01-02 07:50:21.328000+00:00,General Experience Complaint,0.6200268864631653
100,"Pretty but very crowded. If you burn, make sure to bring sunscreen and expect to take a few hours because of the crowds and narrow stairway.",3,2024-12-29 15:44:10.084000+00:00,Crowding and Queues,0.45544108748435974
101,"Is it really a must-see? Considering the price and the wait in the blazing sun—almost two hours of trudging up and down...
Although the rock does look nice from the ground.",3,2024-12-29 07:47:44.805000+00:00,Crowding and Queues,0.3773818612098694
102,"Hellish experience, the whole visit was in line, we were advancing 1m every 5 minutes, panic in the crowd",1,2024-12-29 05:58:16.723000+00:00,Crowding and Queues,0.8435054421424866
103,Sigiriya Is not a lion shaped rock. Lions have 5 fingers on their front legs but on Sigiriya statue has only 4 fingers. Statue has scales scares on both legs. It’s a bird shaped rock  like bird yatayu. Sigiriya belongs to king Ravana.  This fort has used by King kasiyappa for hide himself against his enemies.,1,2024-12-26 18:01:34.426000+00:00,Staff or Guide Service Issues,0.25461283326148987
104,"Views weren't spectacular and it was a long queue in hot weather. 6000lkr for SARC countries, 11000lkr for other foreigners, place is just not worth the price.",3,2024-12-26 08:12:25.036000+00:00,Crowding and Queues,0.4947873651981354
105,"Great place and views but 10000 LKR for tourists is costlier than our hotel stay which is 90% more than what locals pay. It's ridiculous. Is it worth it? Yes, if you are into history and willing to pay some more for a guide otherwise no.
If you're from SAARC, take your passport with you. They don't accept digital copies.

Overall, Sigiriya left me feeling exploited but Kandy-Ella were awesome!",3,2024-12-22 02:05:16.320000+00:00,General Experience Complaint,0.4066770076751709
106,After climbing the rock I was wondering how on earth is this place a word heritage site. The steep entrance fees is not worth the hype at all. There's absolutely nothing exotic at the top of the rock including the so called paintings. It may be a jolly climb for experienced hikers however it is extremely painful for older people or children and not advisable to be climbed. You can enjoy the view from below without paying the ridiculous entrance fees or the pictures available online. One word - avoidable.,1,2024-12-20 15:44:51.732000+00:00,Ticket Price Issues,0.3028578460216522
107,"Absolute ripoff for the overseas visitors. $35+ USD per person. hence local is only Rs.120
Not worth it unless you have a SL identity card!",1,2024-12-19 14:38:51.391000+00:00,Ticket Price Issues,0.5539019703865051
108,"It's a historical place. Take care with monkeys, they an open your bag, and are aggressive! The stairs are OK",3,2024-12-08 03:37:30.621000+00:00,General Experience Complaint,0.4592529833316803
109,Sigiriya is an ancient rock fortress located in the northern Matale District near the town of Dambulla in Sri Lanka. It is very beautiful and most important place for Sri Lankan people,1,2024-12-04 17:46:06.943000+00:00,Staff or Guide Service Issues,0.25558096170425415
110,"Kaassapa's Palace Was Called Sigiri Or (Siha,Giri)",1,2024-12-04 13:02:47.989000+00:00,Climbing Difficulty,0.2317943423986435
111,Very good,1,2024-12-01 10:17:02.093000+00:00,Heat and Weather Discomfort,0.24923619627952576
112,"It's so beautiful, it's indescribably beautiful.",1,2024-12-01 09:48:04.408000+00:00,Staff or Guide Service Issues,0.24479752779006958
113,Nothing special - not worth the effort of the walk up and paying circa 35 euro for tourists. Waste of money,3,2024-11-23 09:58:56.005000+00:00,General Experience Complaint,0.694953203201294
114,Too expensive,2,2024-11-23 03:03:21.516000+00:00,Ticket Price Issues,0.4134581983089447
115,"Visited recently, overall mixed experience. Entry tickets for Indian-SAARC nationals were discounted, so do identify yourself at the counter, we paid 5960 LKR each (₹1730 approx.) which still felt very overpriced for this excursion at the end.

The hike takes 30-60 minutes, depending on fitness, with stairs and frequent rest stops. At the Lion’s Paw midway, there’s a rest area with a water refill station—a gift from India that made us feel both happy and proud. It’s a great touch that encourages reducing plastic waste, so recommended to bring your own bottle.

We reached the summit just before sunset for good views. Note that vehicle entry and exit points are separate, and the path lacks lighting, so it’s best to leave before dark.

The bad part:
At entrance, a guide approached us insistently & in an aggressive manner, since we declined his services and he argued questioning why we’d pay a taxi but not him, this was unnecessary and left a poor impression.
In my opinion, you won't really need a guide from here, since it's pretty straightforward with clear directions & you can take your own sweet time to enjoy, OR you may choose to get one sit on your head and push you constantly throughout, upto you. You're already paying much for what it's worth.",3,2024-11-12 10:12:36.966000+00:00,General Experience Complaint,0.5014138221740723
116,"Total rip off, the rock itself is spectacular but we came from Kandy by tuk tuk which was pretty pricey, were immediately accompanied by a guide who we didn’t ask for, charged $35 USD each for entry, he rushed us through the site as quickly as possible, spent most of the time waiting in queues and when we gave him a tip at the end we were told it wasn’t enough and he normally gets $25 USD which we didn’t have on us so he proceeded to humiliate us and then drove to a nearby ATM with us to get more money out. Totally ruined the experience and I would never go back. Climb the rock next door or go to Cambodia instead.",1,2024-11-10 14:28:12.937000+00:00,Crowding and Queues,0.6020298004150391
117,"Very high price, €35 per person!!!

Bring plenty of water as the path is demanding and very hot.",3,2024-11-06 11:56:11.473000+00:00,Ticket Price Issues,0.394787460565567
118,36 dollar per person for tourist to climb whilst for locals it is 120 roepies (30 cents). We understand there can be a difference. But this is insane.,1,2024-11-03 16:57:15.712000+00:00,Climbing Difficulty,0.31272873282432556
119,"I think it's been mentioned here before, but it's better to climb the neighboring mountain and admire Sigiriya from a distance. It's definitely not worth the $35.",2,2024-10-29 15:03:09.094000+00:00,Climbing Difficulty,0.2630651593208313
120,"#visit#srilanka
#travel#beauty
#sigiriya",3,2024-10-24 13:04:29.914000+00:00,General Experience Complaint,0.34487444162368774
121,"Stairs are steep. Some parts no railing. Walking back down is more challenging. Took 1 hour to go up and 1 hour down. View is good , was a sunny day. Try to go early before sun is strong. Unfortunately it was past noonish and sun was strong. However many stops to rest on the way up. Wear sunblock and cap, walking shoes. Take water. Shops selling drinks  souvenirs etc are charging premium prices. Avoid the guides trying to chat you up and assist you if you dont require any help to climb. Asking for ridiculous money. We got scammed somewhat. The ticket price for locals and foreigners is different. Non national sri lankan residents can pay local price bring your proof of id,passport, residence visa proof etc otherwise you have to pay foreigner rate which is absurd. The tuks also ask for crazy rates to drive up to the entrance from the car park, try to bargain.  The place should be more well maintained considering the premium rates foreigners have to pay. The water fountain at the entrance of the rock not functioning . They should have more railings to hold onto going up and down or make the steps more even.  Not suitable for elderly or small kids or people who need assistance. Good luck!",3,2024-10-16 16:30:55.661000+00:00,General Experience Complaint,0.34693455696105957
122,Sheer waste of time. Tickets are too costly and one cannot climb 1400 stee stairs. Nothing special to view and only mythology stories connected. Don't recommend to go,1,2024-10-05 11:23:59.366000+00:00,Ticket Price Issues,0.6244423985481262
123,"We've been there and we're convinced it's not worth it. Admission is $35 per person, but the Pidurangala Rock, right next door, offers a much better experience, offering views of Sigiriya. Only a history buff might enjoy it.",2,2024-10-03 14:58:40.349000+00:00,Ticket Price Issues,0.4758049547672272
124,"Better to hike Pidurangala, only 1000 rupee!
I dont support foreigner price discrimination):",1,2024-09-30 16:50:53.367000+00:00,Climbing Difficulty,0.4840472638607025
125,"We opted to not go in to the monument due to the very high entrance price. But, we found that walking around the base was beautiful and clean.",3,2024-09-29 15:33:58.049000+00:00,Ticket Price Issues,0.462217777967453
126,"Did a sunset climb and it was a great view. HOWEVER it's discrimination that ""foreigners"" have to pay $51aud but locals only $0.61aud. I hope the money goes towards preserving the site.

We then did the Pidurangala Rock at sunrise the next morning which was only 1000lkr with a nicer view and a more natural walk to the top.",2,2024-09-29 12:11:59.852000+00:00,Ticket Price Issues,0.35196834802627563
127,"Beautiful place from a distance, but to pay 26.50 euros for it to be there with another 1000 people, Pirudangila with a view of this rock is much better, make sure you're up there by 5:40 am",3,2024-09-22 13:39:24.683000+00:00,Crowding and Queues,0.333099901676178
128,"Overrated. Skip Sigiria, you won't miss anythig. 35 USD for a Rock full of Instagram girls. Restaurants are also very western with Pizza and Burgers. Imagine travel thousands of miles to eat trash",1,2024-09-18 00:48:52.667000+00:00,General Experience Complaint,0.6252838373184204
129,"Very expensive. $35 that is not invested in caring for protecting and restoring the ruins, or in the organization, or in improving the infernal stairs, or even in expelling giant wasps. Of course, the issue of capacity control doesn't even cross their minds. An hour and a half to go up and two to go down. I wouldn't go back. Go to Pirudilanga, it's better.",1,2024-09-16 17:51:58.623000+00:00,Facilities and Maintenance Issues,0.5314487218856812
130,"Don't go there, it's a big tourist trap.  The first trap is the price of the ticket, a foreign tourist will pay 10000 rupees, for a local 120 rupees, this discriminatory approach does not belong to the civilized world.  I would expect some informational signs in the area describing the given location, unfortunately the labels are limited to the description ""building x, room y"".  The whole place could have a nice charm, but it's just a cash cow for the million tourists who squeeze in everywhere.",1,2024-09-15 06:31:00.145000+00:00,Ticket Price Issues,0.8485046029090881
131,Nice city but too much touristic. The price are expensive for Sri lanka but its worth visiting for the hike and the organic vegqn cooking class! We saw elephant on the road. No need to pay for a safari!,3,2024-09-11 07:28:34.302000+00:00,General Experience Complaint,0.4240621328353882
132,"I'm sure it's a beautiful place but unfortunately, after a long road to reach the place, I've discovered that the entrance fee (for foreigners) is 35$!!
Definitely too expensive for a budget traveller!
Not even in Rome, Greece or any other western ancient country you can expect to pay that amount of money for culture!
Cause of this absolutely crazy price I've decided not to go and save my money for some more honest and fair place.",1,2024-09-05 06:22:22.882000+00:00,General Experience Complaint,0.37434056401252747
133,The price for those who know the language is 120 rs and for foreign tourists the price is 10500 rs. X100 compared to the normal price. From above there is nothing spectacular,1,2024-09-04 14:59:04.173000+00:00,Ticket Price Issues,0.28488174080848694
134,"Being a SAARC country national, I supposed to pay $20 rather than $35, even after showing e-copy of passport, they keep asking hard copy of the passport.  I wonder who carries the original passport during any hike .",1,2024-09-04 13:58:12.036000+00:00,General Experience Complaint,0.38046175241470337
135,Tour Guide,1,2024-08-31 22:54:15.169000+00:00,Staff or Guide Service Issues,0.47754865884780884
136,"$35 entry fee for a foreigner. Exorbitant, as everywhere else. They're ripping us tourists off to the max in Sri Lanka. There are so many beautiful countries where admission is free or at regular prices. Here, even that money isn't invested; it's filthy and stinks. Garbage is everywhere.",1,2024-08-31 03:09:48.657000+00:00,General Experience Complaint,0.4731670618057251
137,Was a good hiking trip but 35$??? For what?! Locals pay 50 cents !,3,2024-08-30 06:06:31.796000+00:00,General Experience Complaint,0.5626118779182434
138,Village Malti P;o Shymnagar P;s Balrampur District Purulia,1,2024-08-26 05:31:13.362000+00:00,Staff or Guide Service Issues,0.20701929926872253
139,Avoid long weekends.,3,2024-08-24 02:29:02.626000+00:00,General Experience Complaint,0.36694055795669556
140,"It's not worth the price; too many people, too many from the first hour, long lines to go up, down, and see the frescoes.
There's no staff to assist you until you exit if there's a problem, like ours. We were bitten by a monkey at the top of the rock, and it took us forever to get back to the entrance for first aid. The doctor was very kind, though. Otherwise, it has beautiful views.",3,2024-08-23 04:36:51.664000+00:00,Crowding and Queues,0.704482913017273
141,"It's a beautiful place, but at €33 for foreigners, it's quite steep.

Plus, it's usually very busy. It's better to climb the neighboring rock (€3) and enjoy the beautiful view.",2,2024-08-20 03:09:28.900000+00:00,General Experience Complaint,0.2724746763706207
142,"DON'T VISIT ON A WEEKEND NOT WORTH THE MONEY. Locals get in free or don't pay enough to manage demand. We queued for 2 hours to get up and 1 hour to get down. Not worth the 35usd to see some underwhelming ruins with little sign/historical information to consume. Maybe going up at sunrise would be less of a problem but early morning is a no. Awfully run by the authorities, don't know where the money is going. The employees just stand around doing nothing not even stopping people jumping the queue.",1,2024-08-18 08:09:39.313000+00:00,Crowding and Queues,0.7936611175537109
143,"Nice place. Only looked at it from afar, so couldn't understand what all the hype is about. Next time will climb up.",3,2024-08-18 03:03:36.057000+00:00,Climbing Difficulty,0.3177820146083832
144,"We hiked to see the sunrise. The views were beautiful, the route was very straight, so don't take a guide. However, the price was definitely too high. Drones aren't allowed.",3,2024-08-16 15:33:27.887000+00:00,Ticket Price Issues,0.3773557245731354
145,"Be careful of the wasps when on site, many people went to the hospital today!
After they closed the entry and all the people who bought a ticket that could not enter, they never got a refund! 35$ per person and not able to manage the wasps, this is ridiculous!",1,2024-08-14 07:22:22.088000+00:00,General Experience Complaint,0.2828901708126068
146,I am excited for Shri Lanka ravad place explore,2,2024-08-12 18:56:52.334000+00:00,Climbing Difficulty,0.24161438643932343
147,"Interestingly, elephants spend a lot of time chained up.

Typical entertainment for the masses",3,2024-08-10 08:58:41.640000+00:00,General Experience Complaint,0.34280070662498474
148,"I recently visited Sigiriya, and while the site itself is historically significant, I was shocked by the ticket pricing. As a foreigner, I was charged nearly 1000 times more than what locals pay. This would be considered a scam in Europe and comes across as discriminatory. The price difference is so vast that it feels like a blatant form of racism.

As for the site, although the rock and its surroundings are impressive, much of the construction is in ruins, which makes the experience less rewarding than expected. Considering the extreme cost for foreigners, I wouldn't recommend visiting Sigiriya. There are other hills nearby with beautiful viewpoints that offer a better experience without the hefty price tag.",1,2024-08-09 14:03:10.130000+00:00,Ticket Price Issues,0.686095654964447
149,"The first disappointment was the entrance fee. Locals pay 120 rupees, while tourists are charged over 10,500 rupees! This is more than the entrance fees for some major European tourist attractions! I understand a discount for locals, but such a vast difference is pure exploitation of tourists.

Once again, you'll be approached by guides here who want, guess what? Of course, to be paid. The local shabby canteen offers just three types of flatbreads and nothing else.

The area beyond the ticket check is indeed nice, though for 10,500 rupees, I expected more. Narrow stairs are crowded with tourists who have no idea where to go. There's a hint of two lanes (one going up and one coming down), but no one follows it, and there's no effective navigation system. The staff, who are presumably supposed to guide visitors, sit with their feet up and phones in hand.

All these local shortcomings are overshadowed by the grandeur of the place, which is truly magnificent and definitely worth a visit. It's one of the most beautiful sites I've seen in Sri Lanka so far.",3,2024-08-03 15:22:31.907000+00:00,General Experience Complaint,0.7052119970321655
150,"We are old & I am afraid of heights so we didn’t climb the rock. We visited the museum (AU$5 each) & then were pressured to take a 1 hour tuk tuk ride around the base with a guide. Worst decision. It was not a tour around the base but around the roads & through several villages that we had just driven with our own driver. No historical information was given & it was a complete rip off at AU$30 per person. Most beaten up tuk tuk we have been in in the 1 month we have been here. As is typical in Sri Lanka tourists are charged 50-100 times the price of locals.
The rock & Palace are amazing though.",1,2024-07-30 02:46:50.334000+00:00,Staff or Guide Service Issues,0.2872472107410431
151,"$35 per adult and $29 per child: the price is not justified (I'm comparing it, for example, to the $40 for Machu Picchu or the $12 for the Taj Mahal). Admittedly, the view is nice, but there isn't much left of the old palace, certainly not enough to justify the price!",2,2024-07-26 16:59:40.996000+00:00,Ticket Price Issues,0.35819345712661743
152,"Rip off! 35$ pp for climbing a rock  in direct sun. This price is for foreigners. Locals pay 120 LKR, less than half a dollar.",1,2024-07-26 06:02:48.414000+00:00,General Experience Complaint,0.30850422382354736
153,"Amazing views on the top!
However neither the conservation effort nor the tourist infrastructures on site seem to justify the high entrance price, especially adjusted to local terms
Of course first time traveler will still pay for the extortionate entrance fee, but this practice may stop people from making repeated visit to beautiful Sri Lanka",3,2024-07-24 07:06:53.501000+00:00,Facilities and Maintenance Issues,0.4722159206867218
154,we had not a chance to reached the peak of the rock.because today is Very crowded day and public holiday.,3,2024-07-22 15:54:38.973000+00:00,Crowding and Queues,0.6368099451065063
155,The prices charged are extortionate.,1,2024-07-19 08:15:38.078000+00:00,General Experience Complaint,0.3534649908542633
156,"It's tiring and unrealistic; these are stories made up by others, especially since the lion's head disappeared and the palace disappeared.",3,2024-07-18 17:00:46.721000+00:00,General Experience Complaint,0.588927686214447
157,Good view from the top but too expensive for what it actually is.,3,2024-07-15 15:49:57.751000+00:00,General Experience Complaint,0.45134082436561584
158,"𝐒𝐢𝐠𝐢𝐫𝐢𝐲𝐚 𝐋𝐢𝐨𝐧 𝐑𝐨𝐜𝐤    🇱🇰

Sigiriya or Sinhagiri is an ancient rock fortress located in the northern Matale District near the town of Dambulla in the Central Province, Sri Lanka. It is a site of historical and archaeological significance that is dominated by a massive column of rock approximately 180 metres high.
.
.
Beautiful Sir Lanka 🇱🇰",1,2024-07-13 05:43:02.344000+00:00,General Experience Complaint,0.2009069174528122
159,"Beautiful view, and it's also interesting to see that a fortress was built at this altitude using the resources available at the time.

However, the entrance fees are quite high at $36 per person.

Down below, many local ""guides"" offer guided tours up the rock. They charge for this service. A simple ""no"" isn't always enough for them, and they are often pushy.",3,2024-07-09 10:50:51.390000+00:00,Staff or Guide Service Issues,0.3107709288597107
160,"I was so surprised
I have encountered the first Malicious person here in Siri Lanka
I have been here for two days
Every is so nice even the people on the street will smile at me
However there is one person dare to say dirty rude  words to me
Only because I didn’t buy service from him.
To be honest
This is the first I encountered there kind of trash person in the whole world
Really make shame of this place and even more make shame of Srilanka
By the way
The paint is just so so
I am sure I will never some here again",1,2024-07-03 07:15:40.858000+00:00,General Experience Complaint,0.368539959192276
161,Historical place and beautiful place,2,2024-07-02 10:13:37.245000+00:00,Staff or Guide Service Issues,0.28105515241622925
162,Cottage bricks,2,2024-06-30 05:37:22.475000+00:00,General Experience Complaint,0.3021746873855591
163,It is very beautiful,1,2024-06-29 16:16:57.165000+00:00,Staff or Guide Service Issues,0.28205907344818115
164,"The views from the rock are nice, and the park around as well. However, the price seems preposterous.

Ticket price for foreigners is literally 1000 times higher than the one for locals, and you are even sent to another ticket counter. I support the fact that locals should pay less, but $36 for this rock was a lot of money for what you get. The views are just as nice from Pidurangala rock, for just 1000 rupees. Go there people!",2,2024-06-29 10:13:34.746000+00:00,Ticket Price Issues,0.6060985922813416
165,"We arrived around 4:30 PM.
Last time I came in the morning, but after 4:30 PM, you can still see the sunset and there are fewer people, so I recommend it.

I had a visa, so when I showed it to them, they said I needed a marriage certificate.

What's a visa for? I got it after I submitted everything.

Marriage certificates are more likely to be forged.

Is the Sri Lankan government and the Ministry of Tourism OK?

Only my daughters and my sister, who came from Japan, climbed the mountain.

When I explained this to the tourist police, they said we could start climbing now, but it was already dark by then, so we couldn't go up. Elephants appear near the entrance to Sigiriya at night.

The tourist police were very polite. However, they said that even if we brought this up, they wouldn't be able to help us at all.

Since we were going all the way up, we hired a Japanese-speaking guide. There were so many things I didn't understand without an explanation, which cost 8,000 rupees. I was so grateful that they supported my sister and daughters as they climbed! I'd like to ask them again next time!",1,2024-06-23 02:24:59.374000+00:00,General Experience Complaint,0.35865840315818787
166,"Entry price of $36 is just too much, and in my case made it prohibitively expensive to go, and like the rest of Sri Lanka is just extorting money from tourists and treating them like something they have scraped off the bottom of their shoe. Money sadly is all that Sri Lanka and Sri Lankans are interested in when it comes to foreigners. Interaction almost non existent unless they are after your money. Same day in, day out, many times a day. Two tier pricing, reduced portion sizes at restaurants in comparison to locals, bus conductors giving incorrect change and driving off before you have a chance to check, general public telling a pack of lies to get free Tuk Tuk rides at hugely inflated prices, the list just goes on and on. Makes for a really miserable time for me personally and I suspect many others. Sri Lanka, this is your world heritage site for all to see and contribute to its’ upkeep, start charging accordingly. Stop trying to screw your lifeblood, the tourist, at every turn.",1,2024-06-12 11:20:31.148000+00:00,Ticket Price Issues,0.3590010702610016
167,God,1,2024-06-12 07:04:11.401000+00:00,Heat and Weather Discomfort,0.18616759777069092
168,"Ancient rock, people who are interested in trucking can visit this place. The entrance ticket is almost 5500 LKR /person for foreigners, which is very expensive to visit this place.

Those who think can't climb 1200 steps please don't buy the tickets, then it will be a waste of money.",3,2024-06-07 11:15:46.362000+00:00,Ticket Price Issues,0.5776581764221191
169,"Fine,
1) The view is one and only experience you might not have anywhere in Sri Lanka , ancient ruins of former fortress had a but chill and respect to it.
2) The gardens are awesome to observe , plus paintings are well kept secret you might want to see.
3) UNESCO site - if you want to cross of some check marks from your list.
but …
1) 36$ seems to be a bit much if you consider locals pay ~100x less - I dont see the money spent on the premises (considering this is main tourist attraction).
I would imagine the money we spent here could get us a lot more anywhere else - huge disappointment.

2) Local guides are rude if you dont pick one.

Heads up/notes:
1) Climbing should be done early in the morning or later evening to avoid heat attacks.
2) Usual hikers should have no problem climbing up - its about 30 min up , people who do not hike - there are rest points but it may be harder - take care and prepare a bit.
3) no need for whole boots , but flipflops arent really best pick :)",3,2024-06-03 16:04:41.319000+00:00,General Experience Complaint,0.3141050338745117
170,Kalakanni cargo ekak..mun badu horkan karnwa...danna epa ekkenkwath,1,2024-05-30 02:14:38.751000+00:00,General Experience Complaint,0.39415329694747925
171,"The view from Sigiriya Rock is without a doubt unique and very impressive. We were also lucky that it wasn't really busy, so the ascent and descent went smoothly in 30 to 40 minutes each without any backlog. However, the prices for tourists here (more than a hundred times higher than the prices for locals) are just outrageous. You can't see where all the money goes, and some of the steps don't look the most stable. Therefore, it's only half-recommended.",3,2024-05-28 10:34:58.050000+00:00,Ticket Price Issues,0.24112620949745178
172,One is world historical place.must visit.pro is local parking area too far from the location.i don't no what is the reason.best thing is it's a big opportunity for a rural tuk tuk guys.they took Rs700/= from vehicle park to sigiriya rock.,2,2024-05-23 18:10:03.899000+00:00,General Experience Complaint,0.4940771460533142
173,Beautiful looking place but the price to climb the rock for a tourist is ridiculous. 100X the price that the locals pay. We did not see the price worth climbing.,1,2024-05-21 02:54:19.151000+00:00,General Experience Complaint,0.41715559363365173
174,"This is a scam!!! Such discrimination!!! Locals pay 120 LKR to enter, foreigners pay 12000 LKR to enter (100 times more)!!! Do not go here, do not support such scammers. To tip it all off, there are many signs showing ""co-funded by European union"". Insane.",1,2024-05-17 09:34:41.132000+00:00,General Experience Complaint,0.44342413544654846
175,"Some informers around, got permission for a drone to fly on the mountain Line Rock. Launched the drone, all the guides ran up and started saying No Drone, some Germans ran up. I said I have permission, in the end they called some employees, they ran up and said the same thing, I said I have permission and they left. Conclusion: spoiled mood, spent 72 dollars for two, to torture their feet. I want to note that this is not a military facility or the presidential residence, but a tourist place. It would be better if they cleaned up the garbage more often, and not chased tourists with drones.",1,2024-05-15 01:13:15.867000+00:00,Staff or Guide Service Issues,0.7931089997291565
176,36$ - you would expect the stairs to be safe and not old and rusty,3,2024-05-10 17:07:38.958000+00:00,Facilities and Maintenance Issues,0.34982067346572876
177,"That's ridiculously expensive! For $35 you get a much better view from the trek opposite, and it's only 1000 rupees :)",3,2024-05-09 11:56:13.166000+00:00,General Experience Complaint,0.32665497064590454
178,"It's a beautiful place for viewpoints, but otherwise, there's nothing special there. The ticketing system and prices for tourists are ten times higher than for locals, yet it could be managed better. It's a small city catering mostly to tourists, and everything is more expensive compared to Colombo."" Disappointed",2,2024-05-08 10:47:16.762000+00:00,Ticket Price Issues,0.7079337239265442
179,"As someone who has traveled the world to view ancient sites this was by far the most disappointing. As everything in Sri Lanka the price to enter is outrageous, but that’s to be expected as the government are in charge and you can tell due to the upkeep of the rock.

In other countries there areological sites are preserved with high quality preservation techniques, here the whole site is covered in red brick. Also there is no signs with information or depictions of the original site, so you are left scratching your head and walking round piles of newly added brickwork. Red brick is new too humans so what you see is not what it use to look like. You can see old photos of the rocks discovery and it looks nothing like it does today. The place is dirty and upkeep is bad. I have been looking forward to seeing this site for years and this is by far the most disappointing. The price is ridiculous more than Ankor wat, the great pyramids, Machu Picchu, the list goes on.

This is so so underwhelming and as a history buff I highly recommend climbing the rock opposite half the price.",1,2024-05-03 14:54:21.747000+00:00,General Experience Complaint,0.3356122076511383
180,"What a scam for a “world heritage site!”

We paid 36$ each to climb Sigirya which judging by the reviews fluctuates from a weekly basis. When it’s Rs120 for a local ! So as a tourist you will pay 100 more! But that happens everywhere in this country.

After I paid the expensive ticket price I popped to the loo only to have a cleaner that worked there to beg me for more money when it clearly states on the entrance to the toilet, that using the facilities are free of change.
Heading up to the top of the rock is an outrageously dangerous staircase. Once you reach the top we were completely disappointed by the change in just one year! They are completely destroying this place by covering up the original rock stairs by random bricks! Rubbish everywhere and no signs explaining anything about its history! But you will definitely find loads of signs telling you to keep off the brickwork.
The “pool” has been completely drained and no doubt will cover this up.
Totally unacceptable price and experience.
Save your money and go Polonnaruwa or take a trip to Cambodia and visit the Angkor Wat which is fantastic, rich in history",1,2024-05-03 11:16:21.742000+00:00,Ticket Price Issues,0.4600217342376709
181,Overpriced tourist trap,2,2024-05-03 02:23:10.866000+00:00,General Experience Complaint,0.7987478971481323
182,"Honestly, there's nothing interesting there. At the summit and in the gardens, there are only the foundations of buildings. A few paintings and a couple of interesting rock formations.

In 2024, they're asking just over $36 per person, which is a ridiculous price, completely disproportionate to the content.",3,2024-04-29 12:16:12.765000+00:00,General Experience Complaint,0.37720635533332825
183,"I completely support charging locals and foreigners different prices as culture should not be a luxury reserved for privileged people. However, I feel that the 35$ entrance ticket is not justified (specially in comparison to other attractions like to Angkor Wat at 37$, which is the biggest religious complex in the world, or the Taj Mahal at 13$).
Recommend climbing Pidurangala rock instead, 1000 LKR ticket and a beautiful sunrise and great views of the Lion’s rock and surroundings.",1,2024-04-29 10:29:37.128000+00:00,Ticket Price Issues,0.7629786133766174
184,"Not a bad place, definitely not worth the price. If I were to visit again, I'd take a photo from the bottom and move on. At the top, there's nothing but an entrance with lion paws and a cave with a few paintings that aren't allowed in photos... The views are average, definitely not worth the $36.",2,2024-04-28 04:35:34.461000+00:00,General Experience Complaint,0.3384583294391632
185,"Absolute tourist scam, it is around £30 for a foreigner to go up or £0.30 for a local. I don’t believe we’d get away with charging foreigners 100 times the price in Europe, and it doesn’t usually bother me as it happens all the time throughout Asia but usually 3 or 4 times the price not 100!!

It is a much more affordable £2 to climb up Pidurangala rock which is 1km away and the views are still insane. Then I just got pictures of the fortress for free with my drone :)",1,2024-04-27 08:27:49.547000+00:00,General Experience Complaint,0.491150438785553
186,"What a robbery! We pay 36USD each! We've been travelling quite a lot and it is the first time we felt ripped off! Price for tourists is 100 more expensive than locals. I get the point of paying more, but we think it is abusive and very discriminating. The place is beautiful from the bottom and views are nice at the top, but not worth it the 36usd (11065ruppes). Once more we felt robbed in Sri Lanka, if they keep doing this to tourists we won't come back or recommend it to others.",1,2024-04-24 10:15:42.022000+00:00,General Experience Complaint,0.5079559087753296
187,"This is the beautiful place but the service is very worst and they are charging different amounts for foreigners and local people(srilankan peoples). This the worst thing that have done by the srilankan government. This is the worst thing that I've faced in Srilanka. To be honest I'm telling the amount they charged for me, I'm the foreigner they charged nearly 5500LKR and for local people they charged 150LKR, I don't know why srilankan government doing this type of work. I wonder if this worst thing has been changed in the future. I wanted to post this review without putting a single star but I can't do this because Google can't allow to post review without putting Star. So, I'm putting a single star with disappointment.",1,2024-04-24 09:36:25.145000+00:00,General Experience Complaint,0.5591133832931519
188,Worst sound system dolby atmos advertising vere,1,2024-04-20 10:13:32.578000+00:00,General Experience Complaint,0.6861616373062134
189,"The walk and the surrounding landscape are interesting, all jungle. The site is well-maintained, but archaeologically it's nothing special, especially for those who have seen Egypt, Ancient Rome, Greece, and Magna Graecia. The ticket is quite expensive for what you see, but it's worth it.",3,2024-04-06 03:26:10.316000+00:00,Ticket Price Issues,0.4742935001850128
190,For me very difficult to give a fair rating. I find the entry fee of 36 USD pp extremely expensive! If at least the money was also used to make sure that the area is clean etc - but unfortunately like most places lot of garbage around … we much more enjoyed the hike to the opposite mountain looking onto the lion rock (PS. Entry fee 3 USD pp),2,2024-04-04 01:53:57.665000+00:00,General Experience Complaint,0.3226892650127411
191,It doesn't show any distinctive features now; it's just a bare mountain that's difficult to climb.,1,2024-04-03 10:47:23.799000+00:00,Climbing Difficulty,0.7834233641624451
192,"Excessive price of 36 dollars to access the site, which was not a favorite",3,2024-04-02 06:33:15.527000+00:00,General Experience Complaint,0.6777471899986267
193,Waste of time and money,2,2024-03-29 12:21:02.769000+00:00,General Experience Complaint,0.5930976271629333
194,The amazing constructions are still intriguing today,1,2024-03-28 06:22:59.044000+00:00,Climbing Difficulty,0.20729738473892212
